created_at,audio_source_id,track_id
2016-07-05 00:01:20,261,622464
2016-07-05 00:01:20,11743,148173
2016-07-05 00:01:20,277,129751
2016-07-05 00:01:20,11784,967491
2016-07-05 00:01:20,12138,64622
2016-07-05 00:01:21,567,3203
2016-07-05 00:01:21,11929,217639
2016-07-05 00:01:21,11850,92466
2016-07-05 00:01:21,11879,798325
2016-07-05 00:01:21,11849,158917
2016-07-05 00:01:21,11815,48862
2016-07-05 00:01:22,6,146903
2016-07-05 00:01:22,186,964997
2016-07-05 00:01:22,12193,461
2016-07-05 00:01:23,12553,941513
2016-07-05 00:01:23,231,150684
2016-07-05 00:01:23,12173,710640
2016-07-05 00:01:23,12113,51720
2016-07-05 00:01:23,12199,49850
2016-07-05 00:01:23,12183,4447
2016-07-05 00:01:23,11884,464117
2016-07-05 00:01:23,237,172765
2016-07-05 00:01:23,12518,702239
2016-07-05 00:01:23,12130,543872
2016-07-05 00:01:23,12075,167895
2016-07-05 00:01:24,12479,231199
2016-07-05 00:01:24,12318,391490
2016-07-05 00:01:24,506,795350
2016-07-05 00:01:24,3325,22329
2016-07-05 00:01:24,11823,216400
2016-07-05 00:01:24,867,336098
2016-07-05 00:01:24,12578,198152
2016-07-05 00:01:25,561,222344
2016-07-05 00:01:25,1092,695227
2016-07-05 00:01:25,11816,560232
2016-07-05 00:01:25,12565,697941
2016-07-05 00:01:25,12515,224102
2016-07-05 00:01:25,12310,220451
2016-07-05 00:01:25,707,648441
2016-07-05 00:01:25,12424,607885
2016-07-05 00:01:25,12620,174216
2016-07-05 00:01:25,12464,160130
2016-07-05 00:01:25,662,656048
2016-07-05 00:01:26,12714,717869
2016-07-05 00:01:26,307,2636
2016-07-05 00:01:26,12345,87772
2016-07-05 00:01:26,12535,146576
2016-07-05 00:01:26,12420,653420
2016-07-05 00:01:26,12359,403196
2016-07-05 00:01:27,9367,5093
2016-07-05 00:01:27,1177,5190
2016-07-05 00:01:27,12958,17665
2016-07-05 00:01:27,12374,696983
2016-07-05 00:01:27,1107,642884
2016-07-05 00:01:27,12648,149902
2016-07-05 00:01:27,12745,148955
2016-07-05 00:01:27,12425,6872
2016-07-05 00:01:27,12728,151798
2016-07-05 00:01:28,12624,189281
2016-07-05 00:01:28,13124,3552
2016-07-05 00:01:28,12278,148452
2016-07-05 00:01:28,9366,865110
2016-07-05 00:01:28,13135,150617
2016-07-05 00:01:28,12910,562870
2016-07-05 00:01:28,12679,623842
2016-07-05 00:01:29,66,208954
2016-07-05 00:01:29,13129,2568
2016-07-05 00:01:29,12889,862807
2016-07-05 00:01:29,1207,642424
2016-07-05 00:01:29,1376,568147
2016-07-05 00:01:29,12959,48366
2016-07-05 00:01:29,12660,188116
2016-07-05 00:01:29,12865,167939
2016-07-05 00:01:29,13045,507622
2016-07-05 00:01:30,1431,968581
2016-07-05 00:01:30,13283,695224
2016-07-05 00:01:30,12924,230703
2016-07-05 00:01:30,1731,973321
2016-07-05 00:01:30,9980,149570
2016-07-05 00:01:30,13059,664894
2016-07-05 00:01:31,2162,94320
2016-07-05 00:01:31,12963,187710
2016-07-05 00:01:32,1851,928355
2016-07-05 00:01:32,2177,641268
2016-07-05 00:01:32,2986,187603
2016-07-05 00:01:32,13145,91588
2016-07-05 00:01:32,13234,909196
2016-07-05 00:01:32,13114,148826
2016-07-05 00:01:32,13209,922205
2016-07-05 00:01:32,13239,75232
2016-07-05 00:01:32,13190,447979
2016-07-05 00:01:32,1327,857029
2016-07-05 00:01:33,13024,16890
2016-07-05 00:01:33,13518,696769
2016-07-05 00:01:33,13508,4447
2016-07-05 00:01:34,13219,866809
2016-07-05 00:01:35,2641,236402
2016-07-05 00:01:36,3947,648441
2016-07-05 00:01:36,4064,711723
2016-07-05 00:01:37,1709,643157
2016-07-05 00:01:37,965,150387
2016-07-05 00:01:37,12353,214326
2016-07-05 00:01:37,13775,874785
2016-07-05 00:01:37,13521,49102
2016-07-05 00:01:37,3421,70296
2016-07-05 00:01:38,13735,697675
2016-07-05 00:01:38,13805,697007
2016-07-05 00:01:38,13815,46150
2016-07-05 00:01:38,13516,148639
2016-07-05 00:01:38,13715,569135
2016-07-05 00:01:38,13859,700609
2016-07-05 00:01:38,13884,80488
2016-07-05 00:01:38,3481,671768
2016-07-05 00:01:38,13725,146906
2016-07-05 00:01:39,98,699646
2016-07-05 00:01:39,1460,656048
2016-07-05 00:01:39,13794,92459
2016-07-05 00:01:39,13860,203259
2016-07-05 00:01:40,78,816416
2016-07-05 00:01:40,13949,35567
2016-07-05 00:01:40,2975,720051
2016-07-05 00:01:40,13930,751244
2016-07-05 00:01:41,5902,643590
2016-07-05 00:01:41,13935,664894
2016-07-05 00:01:41,14034,51386
2016-07-05 00:01:42,13197,214326
2016-07-05 00:01:42,14104,177660
2016-07-05 00:01:42,13814,696764
2016-07-05 00:01:43,14335,502482
2016-07-05 00:01:43,6377,34709
2016-07-05 00:01:43,13922,697081
2016-07-05 00:01:43,13705,972673
2016-07-05 00:01:43,285,709096
2016-07-05 00:01:43,13862,695232
2016-07-05 00:01:43,127,219042
2016-07-05 00:01:43,13927,151804
2016-07-05 00:01:44,238,241732
2016-07-05 00:01:44,13912,221560
2016-07-05 00:01:44,503,703359
2016-07-05 00:01:44,13822,8936
2016-07-05 00:01:44,6891,1636
2016-07-05 00:01:44,633,696676
2016-07-05 00:01:44,558,643036
2016-07-05 00:01:45,9172,695231
2016-07-05 00:01:45,7942,209
2016-07-05 00:01:45,578,246172
2016-07-05 00:01:45,44,696791
2016-07-05 00:01:45,9152,39557
2016-07-05 00:01:46,9192,152033
2016-07-05 00:01:46,13684,716423
2016-07-05 00:01:46,14584,34766
2016-07-05 00:01:47,8177,155736
2016-07-05 00:01:47,8562,703368
2016-07-05 00:01:47,1138,874874
2016-07-05 00:01:47,7026,695232
2016-07-05 00:01:47,330,205021
2016-07-05 00:01:47,753,94394
2016-07-05 00:01:47,1099,276718
2016-07-05 00:01:48,7291,698914
2016-07-05 00:01:48,774,209
2016-07-05 00:01:48,968,209
2016-07-05 00:01:48,415,148651
2016-07-05 00:01:48,10841,697470
2016-07-05 00:01:49,9282,700314
2016-07-05 00:01:49,9381,881743
2016-07-05 00:01:49,1653,173186
2016-07-05 00:01:49,9382,163170
2016-07-05 00:01:49,574,37044
2016-07-05 00:01:49,698,670459
2016-07-05 00:01:49,1053,857029
2016-07-05 00:01:49,639,164452
2016-07-05 00:01:49,13171,649862
2016-07-05 00:01:50,1260,797513
2016-07-05 00:01:50,6904,852970
2016-07-05 00:01:50,2043,209
2016-07-05 00:01:50,10892,170737
2016-07-05 00:01:50,970,183143
2016-07-05 00:01:50,9397,643411
2016-07-05 00:01:50,11631,1556
2016-07-05 00:01:50,11625,23770
2016-07-05 00:01:50,1424,696765
2016-07-05 00:01:51,13177,211863
2016-07-05 00:01:51,14552,40562
2016-07-05 00:01:51,227,70045
2016-07-05 00:01:52,1304,959687
2016-07-05 00:01:52,13617,541629
2016-07-05 00:01:52,3294,147746
2016-07-05 00:01:52,1464,174808
2016-07-05 00:01:52,13851,161350
2016-07-05 00:01:53,854,697919
2016-07-05 00:01:53,14421,2444
2016-07-05 00:01:53,1740,44437
2016-07-05 00:01:53,1434,174080
2016-07-05 00:01:53,14941,36381
2016-07-05 00:01:54,14662,697057
2016-07-05 00:01:54,1711,697149
2016-07-05 00:01:54,1708,166095
2016-07-05 00:01:55,1249,44967
2016-07-05 00:01:55,194,147010
2016-07-05 00:01:55,1310,147080
2016-07-05 00:01:55,2178,967871
2016-07-05 00:01:55,327,637427
2016-07-05 00:01:55,5308,697093
2016-07-05 00:01:55,14207,603896
2016-07-05 00:01:56,14431,188429
2016-07-05 00:01:56,1875,163819
2016-07-05 00:01:56,1533,232940
2016-07-05 00:01:56,14422,643036
2016-07-05 00:01:56,1795,51802
2016-07-05 00:01:57,1980,165310
2016-07-05 00:01:57,2711,39473
2016-07-05 00:01:57,1540,153789
2016-07-05 00:01:58,12672,601819
2016-07-05 00:01:58,11366,696951
2016-07-05 00:01:58,9133,149864
2016-07-05 00:01:59,426,147163
2016-07-05 00:01:59,1887,147952
2016-07-05 00:02:00,3434,40584
2016-07-05 00:02:00,2265,70296
2016-07-05 00:02:00,3011,643651
2016-07-05 00:02:00,2925,697135
2016-07-05 00:02:00,3178,570674
2016-07-05 00:02:00,2740,37495
2016-07-05 00:02:00,2824,697117
2016-07-05 00:02:01,2071,147677
2016-07-05 00:02:01,3339,391551
2016-07-05 00:02:01,3773,969105
2016-07-05 00:02:01,2880,683
2016-07-05 00:02:02,6542,696880
2016-07-05 00:02:02,6533,695221
2016-07-05 00:02:02,7252,633182
2016-07-05 00:02:02,3863,723697
2016-07-05 00:02:03,2953,211477
2016-07-05 00:02:03,1535,168242
2016-07-05 00:02:03,3771,63718
2016-07-05 00:02:03,687,148556
2016-07-05 00:02:03,7767,970334
2016-07-05 00:02:03,607,3189
2016-07-05 00:02:04,5306,819940
2016-07-05 00:02:05,6461,2578
2016-07-05 00:02:05,8458,568898
2016-07-05 00:02:05,7048,117310
2016-07-05 00:02:06,2952,703372
2016-07-05 00:02:06,8028,174110
2016-07-05 00:02:06,967,148154
2016-07-05 00:02:07,732,197132
2016-07-05 00:02:07,4094,872505
2016-07-05 00:02:07,192,711688
2016-07-05 00:02:07,4763,242572
2016-07-05 00:02:07,7144,157171
2016-07-05 00:02:07,5745,154056
2016-07-05 00:02:08,7169,226042
2016-07-05 00:02:08,357,972583
2016-07-05 00:02:08,431,149047
2016-07-05 00:02:08,6330,69918
2016-07-05 00:02:08,13317,191902
2016-07-05 00:02:08,1392,643162
2016-07-05 00:02:09,451,470632
2016-07-05 00:02:09,301,540585
2016-07-05 00:02:09,482,177937
2016-07-05 00:02:09,13422,938011
2016-07-05 00:02:09,7874,549371
2016-07-05 00:02:09,717,169168
2016-07-05 00:02:10,8804,402808
2016-07-05 00:02:10,2187,695230
2016-07-05 00:02:10,741,152703
2016-07-05 00:02:10,13536,148274
2016-07-05 00:02:10,1630,39787
2016-07-05 00:02:10,13591,712053
2016-07-05 00:02:11,2557,169717
2016-07-05 00:02:11,12153,231892
2016-07-05 00:02:11,5695,642986
2016-07-05 00:02:11,11174,2522
2016-07-05 00:02:11,13651,75215
2016-07-05 00:02:11,13716,3159
2016-07-05 00:02:11,14085,701707
2016-07-05 00:02:11,13995,698779
2016-07-05 00:02:11,542,148744
2016-07-05 00:02:11,10878,643210
2016-07-05 00:02:11,14141,49443
2016-07-05 00:02:12,1171,724575
2016-07-05 00:02:12,9303,162237
2016-07-05 00:02:12,13975,4307
2016-07-05 00:02:12,8390,969105
2016-07-05 00:02:12,14136,696776
2016-07-05 00:02:12,10139,221952
2016-07-05 00:02:13,996,696791
2016-07-05 00:02:13,14293,208774
2016-07-05 00:02:13,5969,566102
2016-07-05 00:02:13,11388,173761
2016-07-05 00:02:13,13698,466933
2016-07-05 00:02:13,1059,579624
2016-07-05 00:02:13,1556,71435
2016-07-05 00:02:13,9814,250063
2016-07-05 00:02:13,14324,696760
2016-07-05 00:02:13,9949,152998
2016-07-05 00:02:13,14204,716227
2016-07-05 00:02:14,14156,572600
2016-07-05 00:02:14,1351,173148
2016-07-05 00:02:14,14264,618190
2016-07-05 00:02:14,14135,22452
2016-07-05 00:02:14,1561,968824
2016-07-05 00:02:14,11414,176203
2016-07-05 00:02:15,1377,327924
2016-07-05 00:02:15,14075,146903
2016-07-05 00:02:15,9380,38018
2016-07-05 00:02:15,1616,151202
2016-07-05 00:02:15,12083,578315
2016-07-05 00:02:15,14233,695218
2016-07-05 00:02:15,14279,146996
2016-07-05 00:02:16,2101,2416
2016-07-05 00:02:16,9690,49322
2016-07-05 00:02:16,1536,1981
2016-07-05 00:02:16,2316,695239
2016-07-05 00:02:16,1341,695221
2016-07-05 00:02:16,14106,228758
2016-07-05 00:02:16,14399,243945
2016-07-05 00:02:16,1281,716405
2016-07-05 00:02:16,11394,611024
2016-07-05 00:02:17,1253,969313
2016-07-05 00:02:17,2026,150876
2016-07-05 00:02:17,14729,44811
2016-07-05 00:02:17,7698,151196
2016-07-05 00:02:17,14333,647986
2016-07-05 00:02:17,2447,148522
2016-07-05 00:02:17,14403,697098
2016-07-05 00:02:17,2212,898855
2016-07-05 00:02:17,14344,20308
2016-07-05 00:02:17,14754,722776
2016-07-05 00:02:17,14779,167305
2016-07-05 00:02:17,11371,452600
2016-07-05 00:02:18,3848,972554
2016-07-05 00:02:18,9305,695030
2016-07-05 00:02:18,1862,643161
2016-07-05 00:02:18,1694,182262
2016-07-05 00:02:18,3142,160888
2016-07-05 00:02:18,11390,157540
2016-07-05 00:02:18,2957,190638
2016-07-05 00:02:18,2516,52992
2016-07-05 00:02:18,2407,648957
2016-07-05 00:02:18,13320,610269
2016-07-05 00:02:18,14794,971243
2016-07-05 00:02:18,9290,226028
2016-07-05 00:02:18,13369,191907
2016-07-05 00:02:18,249,42671
2016-07-05 00:02:19,1663,819061
2016-07-05 00:02:19,3074,44116
2016-07-05 00:02:19,1678,173295
2016-07-05 00:02:19,2724,184208
2016-07-05 00:02:19,13710,197023
2016-07-05 00:02:19,3984,969105
2016-07-05 00:02:20,418,972583
2016-07-05 00:02:20,14459,346444
2016-07-05 00:02:20,1193,148444
2016-07-05 00:02:20,2143,191921
2016-07-05 00:02:20,2801,165792
2016-07-05 00:02:20,69,893023
2016-07-05 00:02:21,3461,3702
2016-07-05 00:02:21,3431,562869
2016-07-05 00:02:21,8634,192035
2016-07-05 00:02:21,14610,157674
2016-07-05 00:02:22,754,97901
2016-07-05 00:02:22,1831,708692
2016-07-05 00:02:23,3713,5043
2016-07-05 00:02:23,4825,45571
2016-07-05 00:02:24,2759,912816
2016-07-05 00:02:24,1475,708659
2016-07-05 00:02:24,6005,695222
2016-07-05 00:02:24,1288,92287
2016-07-05 00:02:24,11665,711723
2016-07-05 00:02:25,2365,182262
2016-07-05 00:02:25,2444,159605
2016-07-05 00:02:25,3767,786370
2016-07-05 00:02:25,4278,635619
2016-07-05 00:02:25,9063,642975
2016-07-05 00:02:25,4189,584386
2016-07-05 00:02:25,7975,86275
2016-07-05 00:02:25,3906,711688
2016-07-05 00:02:26,4166,635455
2016-07-05 00:02:26,408,4126
2016-07-05 00:02:26,4107,960600
2016-07-05 00:02:26,4182,201341
2016-07-05 00:02:26,3444,32669
2016-07-05 00:02:27,5116,569066
2016-07-05 00:02:27,3050,57544
2016-07-05 00:02:27,2295,157578
2016-07-05 00:02:28,5551,698007
2016-07-05 00:02:28,2189,188334
2016-07-05 00:02:28,1865,1653
2016-07-05 00:02:28,13153,246892
2016-07-05 00:02:28,3405,642508
2016-07-05 00:02:29,5801,147300
2016-07-05 00:02:29,2085,969313
2016-07-05 00:02:29,6666,699569
2016-07-05 00:02:29,808,969313
2016-07-05 00:02:30,5890,83610
2016-07-05 00:02:30,11025,619935
2016-07-05 00:02:30,9234,967871
2016-07-05 00:02:30,3904,697919
2016-07-05 00:02:30,6651,972583
2016-07-05 00:02:30,6001,697919
2016-07-05 00:02:30,7276,697820
2016-07-05 00:02:31,6717,239792
2016-07-05 00:02:31,19,825509
2016-07-05 00:02:31,294,92373
2016-07-05 00:02:31,1358,695239
2016-07-05 00:02:31,929,16536
2016-07-05 00:02:32,8077,212871
2016-07-05 00:02:32,7132,849327
2016-07-05 00:02:32,13543,898156
2016-07-05 00:02:32,13638,695227
2016-07-05 00:02:33,6851,190104
2016-07-05 00:02:33,13409,795350
2016-07-05 00:02:33,1028,615050
2016-07-05 00:02:33,144,155091
2016-07-05 00:02:33,128,687910
2016-07-05 00:02:34,2795,141791
2016-07-05 00:02:34,10232,524576
2016-07-05 00:02:34,10487,696767
2016-07-05 00:02:34,759,1536
2016-07-05 00:02:34,1584,68541
2016-07-05 00:02:34,13384,172637
2016-07-05 00:02:34,9541,336098
2016-07-05 00:02:34,9492,26254
2016-07-05 00:02:34,189,187719
2016-07-05 00:02:36,1024,717990
2016-07-05 00:02:36,1234,603773
2016-07-05 00:02:36,2213,972583
2016-07-05 00:02:36,9686,542691
2016-07-05 00:02:36,634,972583
2016-07-05 00:02:36,1758,621418
2016-07-05 00:02:36,10291,47969
2016-07-05 00:02:37,1309,439695
2016-07-05 00:02:37,10906,94356
2016-07-05 00:02:37,14061,714742
2016-07-05 00:02:37,11072,7036
2016-07-05 00:02:37,645,696838
2016-07-05 00:02:38,3627,720313
2016-07-05 00:02:38,640,642882
2016-07-05 00:02:38,1659,695229
2016-07-05 00:02:38,10951,5400
2016-07-05 00:02:38,2029,509448
2016-07-05 00:02:38,2223,696767
2016-07-05 00:02:39,9646,539450
2016-07-05 00:02:39,1999,398651
2016-07-05 00:02:39,1514,541372
2016-07-05 00:02:39,11362,642525
2016-07-05 00:02:39,3821,4612
2016-07-05 00:02:39,2059,168984
2016-07-05 00:02:39,2453,569918
2016-07-05 00:02:40,1325,699194
2016-07-05 00:02:40,12071,48484
2016-07-05 00:02:40,2243,964997
2016-07-05 00:02:40,13781,83804
2016-07-05 00:02:40,11546,899256
2016-07-05 00:02:41,3273,52021
2016-07-05 00:02:41,3363,3151
2016-07-05 00:02:41,12701,712253
2016-07-05 00:02:41,12367,148024
2016-07-05 00:02:41,1290,973984
2016-07-05 00:02:41,1525,695221
2016-07-05 00:02:41,11461,147329
2016-07-05 00:02:41,12557,156645
2016-07-05 00:02:41,1904,697696
2016-07-05 00:02:41,13876,664562
2016-07-05 00:02:42,13552,192246
2016-07-05 00:02:42,3368,154538
2016-07-05 00:02:42,1470,910373
2016-07-05 00:02:42,13796,492369
2016-07-05 00:02:42,13736,874785
2016-07-05 00:02:42,12657,68117
2016-07-05 00:02:42,12156,397225
2016-07-05 00:02:42,13786,238923
2016-07-05 00:02:43,13766,53690
2016-07-05 00:02:43,14180,470150
2016-07-05 00:02:43,3323,448010
2016-07-05 00:02:43,14246,638328
2016-07-05 00:02:43,12942,609613
2016-07-05 00:02:43,14211,87329
2016-07-05 00:02:43,2695,972583
2016-07-05 00:02:43,2389,2249
2016-07-05 00:02:44,3611,174317
2016-07-05 00:02:44,12606,514361
2016-07-05 00:02:44,12952,644050
2016-07-05 00:02:44,12861,147965
2016-07-05 00:02:44,12937,809441
2016-07-05 00:02:44,14165,173262
2016-07-05 00:02:44,12631,959757
2016-07-05 00:02:44,14225,641610
2016-07-05 00:02:45,12717,52704
2016-07-05 00:02:45,2985,721957
2016-07-05 00:02:45,13987,883633
2016-07-05 00:02:45,2670,922194
2016-07-05 00:02:45,13967,152743
2016-07-05 00:02:45,12831,30670
2016-07-05 00:02:45,13446,161780
2016-07-05 00:02:45,14434,388192
2016-07-05 00:02:46,12356,719053
2016-07-05 00:02:46,4053,47823
2016-07-05 00:02:46,12711,173100
2016-07-05 00:02:46,12986,65382
2016-07-05 00:02:46,14285,80854
